timestamp,epoch_seconds,power_draw_w,power_limit_w,gpu_utilization,memory_used_mb,temperature_gpu
2026-07-15T13:17:41.385049,553.383,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:17:41.957771,553.956,9.07,0.0,94.0,0.0,41.0
2026-07-15T13:17:42.523641,554.522,9.07,0.0,94.0,0.0,41.0
2026-07-15T13:17:43.091487,555.089,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:17:43.712254,555.71,9.11,0.0,92.0,0.0,41.0
2026-07-15T13:17:44.320469,556.318,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:17:44.912896,556.911,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:17:45.485846,557.484,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:17:46.060554,558.058,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:17:46.632765,558.631,9.08,0.0,91.0,0.0,41.0
2026-07-15T13:17:47.212366,559.21,9.08,0.0,94.0,0.0,41.0
2026-07-15T13:17:47.802792,559.801,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:17:48.378376,560.376,9.09,0.0,94.0,0.0,41.0
2026-07-15T13:17:48.950387,560.948,9.08,0.0,94.0,0.0,41.0
2026-07-15T13:17:49.520945,561.519,9.08,0.0,94.0,0.0,41.0
2026-07-15T13:17:50.092778,562.091,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:17:50.663364,562.661,9.09,0.0,94.0,0.0,41.0
2026-07-15T13:17:51.236579,563.235,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:17:51.805750,563.804,9.1,0.0,92.0,0.0,41.0
2026-07-15T13:17:52.382408,564.38,9.08,0.0,94.0,0.0,41.0
2026-07-15T13:17:52.951010,564.949,9.09,0.0,94.0,0.0,41.0
2026-07-15T13:17:53.520393,565.518,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:17:54.093848,566.092,9.11,0.0,92.0,0.0,41.0
2026-07-15T13:17:54.665049,566.663,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:17:55.237531,567.235,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:17:55.807879,567.806,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:17:56.380096,568.378,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:17:56.952460,568.95,9.1,0.0,92.0,0.0,41.0
2026-07-15T13:17:57.518757,569.517,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:17:58.086654,570.085,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:17:58.659093,570.657,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:17:59.225656,571.224,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:17:59.798259,571.796,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:18:00.366488,572.364,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:18:00.938061,572.936,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:18:01.514471,573.512,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:18:02.107545,574.105,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:18:02.678674,574.677,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:18:03.255371,575.253,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:18:03.831685,575.83,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:18:04.447708,576.446,9.08,0.0,91.0,0.0,41.0
2026-07-15T13:18:05.067322,577.065,9.06,0.0,91.0,0.0,41.0
2026-07-15T13:18:05.687932,577.686,9.08,0.0,93.0,0.0,41.0
2026-07-15T13:18:06.273922,578.272,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:18:06.878075,578.876,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:18:07.450484,579.448,9.06,0.0,93.0,0.0,41.0
2026-07-15T13:18:08.028131,580.026,9.09,0.0,94.0,0.0,41.0
2026-07-15T13:18:08.598465,580.596,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:18:09.166922,581.165,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:18:09.736923,581.735,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:18:10.342280,582.34,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:18:10.913736,582.912,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:18:11.495371,583.493,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:18:12.068270,584.066,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:18:12.632983,584.631,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:18:13.207203,585.205,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:18:13.779098,585.777,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:18:14.363073,586.361,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:18:14.933777,586.932,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:18:15.505317,587.503,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:18:16.077414,588.075,9.15,0.0,94.0,0.0,41.0
2026-07-15T13:18:16.651227,588.649,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:18:17.232909,589.231,9.1,0.0,91.0,0.0,41.0
2026-07-15T13:18:17.805126,589.803,9.06,0.0,94.0,0.0,41.0
2026-07-15T13:18:18.376215,590.374,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:18:18.949940,590.948,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:18:19.524829,591.523,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:18:20.093882,592.092,9.15,0.0,94.0,0.0,41.0
2026-07-15T13:18:20.667332,592.665,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:18:21.238734,593.237,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:18:21.813869,593.812,9.06,0.0,87.0,0.0,41.0
2026-07-15T13:18:22.384754,594.383,9.03,0.0,93.0,0.0,41.0
2026-07-15T13:18:22.959860,594.958,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:18:23.533812,595.532,9.03,0.0,89.0,0.0,41.0
2026-07-15T13:18:24.103510,596.101,9.03,0.0,94.0,0.0,41.0
2026-07-15T13:18:24.720455,596.718,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:18:25.332086,597.33,9.09,0.0,94.0,0.0,41.0
2026-07-15T13:18:25.899787,597.898,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:18:26.491417,598.489,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:18:27.104554,599.102,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:18:27.677220,599.675,9.06,0.0,91.0,0.0,41.0
2026-07-15T13:18:28.238684,600.237,9.09,0.0,94.0,0.0,41.0
2026-07-15T13:18:28.804222,600.802,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:18:29.373265,601.371,9.1,0.0,92.0,0.0,41.0
2026-07-15T13:18:29.945356,601.943,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:18:30.513351,602.511,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:18:31.091939,603.09,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:18:31.664957,603.663,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:18:32.232939,604.231,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:18:32.802828,604.801,9.08,0.0,94.0,0.0,41.0
2026-07-15T13:18:33.373018,605.371,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:18:33.945046,605.943,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:18:34.519792,606.518,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:18:35.087161,607.085,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:18:35.702855,607.701,9.12,0.0,92.0,0.0,41.0
2026-07-15T13:18:36.278410,608.276,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:18:36.850309,608.848,9.09,0.0,92.0,0.0,41.0
2026-07-15T13:18:37.424460,609.422,9.09,0.0,94.0,0.0,41.0
2026-07-15T13:18:37.995138,609.993,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:18:38.567261,610.565,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:18:39.134048,611.132,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:18:39.709395,611.707,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:18:40.313781,612.312,9.14,0.0,93.0,0.0,41.0
2026-07-15T13:18:40.880488,612.878,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:18:41.453084,613.451,9.1,0.0,92.0,0.0,41.0
2026-07-15T13:18:42.029903,614.028,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:18:42.601591,614.6,9.08,0.0,91.0,0.0,41.0
2026-07-15T13:18:43.169426,615.167,9.08,0.0,93.0,0.0,41.0
2026-07-15T13:18:43.737971,615.736,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:18:44.335041,616.333,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:18:44.956796,616.955,9.09,0.0,89.0,0.0,41.0
2026-07-15T13:18:45.529189,617.527,9.06,0.0,94.0,0.0,41.0
2026-07-15T13:18:46.102655,618.101,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:18:46.671480,618.669,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:18:47.235912,619.234,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:18:47.818466,619.816,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:18:48.390183,620.388,9.09,0.0,94.0,0.0,41.0
2026-07-15T13:18:48.958856,620.957,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:18:49.527759,621.526,9.15,0.0,94.0,0.0,41.0
2026-07-15T13:18:50.114954,622.113,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:18:50.705780,622.704,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:18:51.298308,623.296,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:18:51.867616,623.866,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:18:52.438200,624.436,9.09,0.0,92.0,0.0,41.0
2026-07-15T13:18:53.007557,625.005,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:18:53.624218,625.622,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:18:54.196606,626.195,9.09,0.0,91.0,0.0,41.0
2026-07-15T13:18:54.775446,626.773,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:18:55.343430,627.341,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:18:55.911366,627.909,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:18:56.478234,628.476,8.54,0.0,0.0,0.0,41.0
2026-07-15T13:18:57.030428,629.028,7.14,0.0,0.0,0.0,41.0
2026-07-15T13:18:57.584139,629.582,6.11,0.0,0.0,0.0,41.0
2026-07-15T13:18:58.139923,630.138,6.12,0.0,0.0,0.0,41.0
2026-07-15T13:18:58.691555,630.689,6.11,0.0,0.0,0.0,41.0
2026-07-15T13:18:59.255505,631.253,6.11,0.0,0.0,0.0,40.0
2026-07-15T13:18:59.806439,631.804,6.11,0.0,0.0,0.0,40.0
2026-07-15T13:19:00.358906,632.357,6.11,0.0,0.0,0.0,40.0
2026-07-15T13:19:00.933290,632.931,6.11,0.0,0.0,0.0,40.0
2026-07-15T13:19:01.539509,633.537,6.09,0.0,0.0,0.0,40.0
